Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-4,180122-013731,22-Jan-18,Journal,79120099,Mucosal Immunology,J,E-flow Nature Publishing Group,1,2018,11,1,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-015505,22-Jan-18,Journal,281857299,Al-Shajarah,J,E-Flow PDF IIUM Journal Publication,1,2015,20,-,-,-,DC,Item type correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-018395,22-Jan-18,Journal,77987999,Small Business Economics,J,E-Flow Springer,1,2003,21,4,-,-,DC,Item type correction,Data correction,Recall,Spi
Week-4,180122-018312,22-Jan-18,Journal,79582599,European Journal of International Management,J,E-flow Inderscience,1,2015,9,2,-,-,DC,Item type correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-018225,22-Jan-18,Journal,79146799,International Journal of Business Innovation and Research,J,E-flow Inderscience,1,2016,11,3,-,-,DC,Item type correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-018271,22-Jan-18,Journal,78672199,International Journal of Learning and Intellectual Capital,J,E-flow Inderscience,1,2016,13,2,-,-,DC,Item type correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180121-001459,21-Jan-18,Journal,290386299,Giornale Italiano di Endodonzia,J,E-Flow Elsevier,1,2017,31,2,-,-,DC,Author name correction,Data correction,Recall,Aptara
Week-4,180122-007171,22-Jan-18,Journal,77210399,Third World Quarterly,J,E-flow Taylor and Francis,1,2017,38,9,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180123-002272,23-Jan-18,Journal,76425199,Journal of Antimicrobial Chemotherapy,J,E-flow Oxford University Press,1,2017,72,10,-,-,DC,Author name correction,Data correction,Recall,Thomson Digital
Week-4,180123-000625,23-Jan-18,Journal,77068799,American Mineralogist,J,E-flow Walter de Gruyter,1,2016,101,5,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-007681,22-Jan-18,Journal,80017799,Rocznik Ochrona Srodowiska,J,E-flow PDF Middle Pomeranian Scientific Society,1,2013,15,1,-,-,DC,Title correction,Data correction,Recall,Spi
Week-4,180121-002422,21-Jan-18,Journal,701280749,"Vestnik Sankt-Peterburgskogo Universiteta, Prikladnaya Matematika, Informatika, Protsessy Upravleniya",J,Saint Petersburg State University,1,2017,13,4,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-009852,22-Jan-18,Journal,77272099,ACM Computing Surveys,J,E-flow ACM (Association for Computing Machinery),1,2017,50,6,-,-,DC,Item type correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-005054,22-Jan-18,Journal,78309699,Agriculturae Conspectus Scientificus,J,Web Portal Hrcak,1,2016,81,3,-,-,DC,Publication year correction,Data correction,Recall,Spi
Week-4,180123-001997,23-Jan-18,Journal,79165899,European Research Studies Journal,J,International Strategic Management Association,1,2017,20,3,-,-,DC,Affiliation correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-011123,22-Jan-18,Journal,76406099,International Journal of Pharmaceutics,J,E-Flow Elsevier,1,2017,519,1,-,-,DC,Affiliation correction,Data correction,Recall,Aptara
Week-4,180123-003567,23-Jan-18,Proceeding,77380199,IEEE International Symposium on Intelligent Control - Proceedings,P,E-flow IEEE,1,1998,1,-,-,-,DC,Reference correction,Data correction,Precision,Innodata Isogen Inc
Week-4,180123-003567,23-Jan-18,Proceeding,77380199,IEEE International Symposium on Intelligent Control - Proceedings,P,E-flow IEEE,1,1999,-,-,-,-,DC,Reference correction,Data correction,Precision,Innodata Isogen Inc
Week-4,180123-003567,23-Jan-18,Proceeding,77385099,"IEEE International Conference on Emerging Technologies and Factory Automation, ETFA",P,E-flow IEEE,1,1999,1,-,-,-,DC,Reference correction,Data correction,Precision,Innodata Isogen Inc
Week-4,180122-012833,22-Jan-18,Journal,77206899,Technology Analysis and Strategic Management,J,E-flow Taylor and Francis,1,2013,25,10,-,-,DC,Item type correction,Data correction,Recall,Spi
Week-4,180122-012795,22-Jan-18,Journal,78462199,Journal of Electronic Commerce in Organizations,J,E-flow IGI Global,1,2017,15,2,-,-,DC,Item type correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-011112,22-Jan-18,Journal,76342899,European Journal of Immunology,J,E-flow Wiley Blackwell,1,2003,33,8,-,-,DC,Item type correction,Data correction,Recall,Spi
Week-4,180122-011237,22-Jan-18,Journal,76982099,Cytokine and Growth Factor Reviews,J,E-Flow VTW Elsevier,1,2016,28,-,-,-,DC,Item type correction,Data correction,Recall,Aptara
Week-4,180122-012864,22-Jan-18,Journal,78551099,International Journal of Retail and Distribution Management,J,E-flow Emerald,1,2013,41,11,-,-,DC,Item type correction,Data correction,Recall,Spi
Week-4,180122-015652,22-Jan-18,Journal,646879315,"CIRIEC-Espana Revista de Economia Publica, Social y Cooperativa",J,CIRIEC,1,2016,88,1,-,-,DC,Author name correction,Data correction,Recall,Thomson Digital
Week-4,180123-002014,23-Jan-18,Journal,76731599,American Journal of Physical Medicine and Rehabilitation,J,E-flow Lippincott Williams and Wilkins,1,2014,93,10,-,-,DC,Affiliation correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-000106,23-Jan-18,Book series,78775599,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),K,E-Flow Springer,1,2017,-,-,-,-,DC,Reference correction,Data correction,Recall,Spi
Week-4,180122-018173,22-Jan-18,Managed Source,353778207,Coresource 2,M,Thomson - Books,2,2016,-,-,-,-,DC,Author name correction and Title correction,Data correction,Recall,Thomson Digital
Week-4,180122-018173,22-Jan-18,Journal,77212699,Transport Reviews,J,E-flow Taylor and Francis,1,2013,33,4,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180123-007831,23-Jan-18,Journal,76305199,Ceska a Slovenska Neurologie a Neurochirurgie,J,E-Flow PDF  Czech Medical Association J.E. Purkyne,1,2015,78,4,-,-,DC,Affiliation correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180124-003564,24-Jan-18,Journal,79965799,Eurosurveillance,J,European Centre for Disease Prevention and Control (ECDC),1,2014,19,26,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-004699,24-Jan-18,Journal,77060399,European Journal of Cancer,J,E-Flow Elsevier,1,2013,49,3,-,-,DC,Author name correction,Data correction,Recall,Aptara
Week-4,180124-004699,24-Jan-18,Journal,79713699,Cancer Epidemiology,J,E-Flow Elsevier,1,2014,38,6,-,-,DC,Author name correction,Data correction,Recall,Aptara
Week-4,180124-004908,24-Jan-18,Journal,76348699,Epilepsia,J,E-flow Wiley Blackwell,1,2012,53,2,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-004908,24-Jan-18,Journal,78720599,PLoS Genetics,J,Web Portal Public Library of Science,1,2015,11,5,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-006036,24-Jan-18,Proceeding,791749099,"18th International Conference on Soil Mechanics and Geotechnical Engineering: Challenges and Innovations in Geotechnics, ICSMGE 2013",P,EI Proceedings / not curran / noncurran,1,2013,4,-,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180124-006036,24-Jan-18,Proceeding,791749099,"18th International Conference on Soil Mechanics and Geotechnical Engineering: Challenges and Innovations in Geotechnics, ICSMGE 2013",P,EI Proceedings / not curran / noncurran,1,2013,4,-,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180124-009988,24-Jan-18,Journal,78030899,"Astrophysical Journal, Supplement Series",J,Web Portal IOP,1,2017,233,1,-,-,DC,Title correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-009123,23-Jan-18,Journal,78319999,Annals of Geophysics,J,Editrice Compositori s.r.l.,1,2017,60,6,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180123-003986,23-Jan-18,Journal,77907099,Ugol',J,Ugol',1,2017,-,9,-,-,DC,Affiliation correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-007727,23-Jan-18,Journal,77200099,Service Industries Journal,J,E-flow Taylor and Francis,1,2008,28,10,-,-,DC,Title correction,Data correction,Recall,Spi
Week-4,180124-007787,24-Jan-18,Journal,76304299,Canadian Journal of Physiology and Pharmacology,J,E-flow National Research Council of Canada,1,2013,91,6,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180123-007707,23-Jan-18,Journal,76396199,IEEE Transactions on Microwave Theory and Techniques,J,E-flow IEEE,1,1998,46,5,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-006598,23-Jan-18,Journal,77463099,Macromolecules,J,E-flow ACS (American Chemical Society),1,1993,26,3,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-004079,23-Jan-18,Journal,77567599,"Sensors and Actuators, A: Physical",J,E-Flow Elsevier,1,2011,172,1,-,-,DC,Item type correction,Data correction,Recall,Aptara
Week-4,180123-003515,23-Jan-18,Journal,79929799,Pharmacogenomics and Personalized Medicine,J,Dove Medical Press Ltd.,1,2014,7,-,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180123-004387,23-Jan-18,Journal,316396599,Frontiers in Immunology,J,Frontiers Media S. A,1,2016,7,-,-,-,DC,Item type correction,Data correction,Recall,Thomson Digital
Week-4,180124-007305,24-Jan-18,Book series,346828099,Solid State Phenomena,K,E-flow Trans Tech Publications,1,2017,-,-,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-008398,24-Jan-18,Journal,358117899,International Journal of Group Theory,J,University of Isfahan,1,2017,6,3,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-008011,24-Jan-18,Proceeding,309123899,"Iberian Conference on Information Systems and Technologies, CISTI",P,E-flow IEEE,1,2017,-,-,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180124-003615,24-Jan-18,Proceeding,79926599,IOP Conference Series: Materials Science and Engineering,P,Web Portal IOP,1,2017,253,1,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-012684,23-Jan-18,Journal,665913535,Iranian Rehabilitation Journal,J,University of Social Welfare and Rehabilitation Sciences,1,2012,10,16,-,-,DC,Author name correction,Data correction,Recall,Thomson Digital
Week-4,180122-006979,22-Jan-18,Journal,78713499,Personalized Medicine,J,E-flow Future Science Group,1,2015,12,3,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-008548,23-Jan-18,Journal,76924699,Journal of Applied Polymer Science,J,E-flow Wiley Blackwell,1,2016,133,43,-,-,DC,Reference correction,Data correction,Recall,Spi
Week-4,180122-010230,22-Jan-18,Proceeding,325771699,"Electronic Proceedings in Theoretical Computer Science, EPTCS",P,OPEN PUBLISHING ASSOCIATION,1,2017,261,-,-,-,DC,Title correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180124-006298,24-Jan-18,Book series,346828099,Solid State Phenomena,K,E-flow Trans Tech Publications,1,2017,-,-,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-010049,24-Jan-18,Journal,76400499,"Indian Journal of Dermatology, Venereology and Leprology",J,E-Flow Medknow Publications,1,2018,84,1,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-002419,23-Jan-18,Journal,77494899,Physica Scripta,J,Web Portal IOP,1,1989,39,2,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180123-005027,23-Jan-18,Journal,263678399,Ingegneria Sismica,J,Patron Editore SRL,1,2017,34,4,-,-,DC,Abstract correction,Data correction,Recall,Thomson Digital
Week-4,180124-010047,24-Jan-18,Journal,274310599,Journal of Visualized Experiments,J,Journal of Visualized Experiments,1,2017,2017,129,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-011936,24-Jan-18,Journal,77444999,Journal of Physics D: Applied Physics,J,Web Portal IOP,1,1990,23,5,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180124-002643,24-Jan-18,Journal,76729099,Journal of Psychopharmacology,J,E-Flow Sage Publications,1,1993,7,4,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180124-004845,24-Jan-18,Journal,76302199,Circulation,J,E-flow Lippincott Williams and Wilkins,1,2010,122,16,-,-,DC,Author name correction,Data correction,Precision,Innodata Isogen Inc
Week-4,180123-002519,23-Jan-18,Journal,78144099,Fullerenes Nanotubes and Carbon Nanostructures,J,E-flow Taylor and Francis,1,2017,25,10,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180123-011613,23-Jan-18,Journal,79600799,Iranian Journal of Child Neurology,J,Iranian Child Neurology Society,1,2015,9,1,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180123-001411,23-Jan-18,Journal,76772399,Biomedical Research (India),J,Scientific Publishers of India,1,2015,26,2,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180121-003055,21-Jan-18,Journal,76870299,Central European Journal of Public Health,J,E-Flow PDF  Czech National Institute of Public Health,1,2017,25,2,-,-,DC,Affiliation correction,Data correction,Recall,Spi
Week-4,180123-012581,23-Jan-18,Journal,665913535,Iranian Rehabilitation Journal,J,University of Social Welfare and Rehabilitation Sciences,1,2011,9,-,-,-,DC,Author name correction,Data correction,Recall,Thomson Digital
Week-4,180123-002054,23-Jan-18,Journal,76738699,Phlebology,J,E-Flow Sage Publications,1,2015,30,7,-,-,DC,Author name correction,Data correction,Recall,Spi
Week-4,180122-006691,22-Jan-18,Journal,78202999,Radiographics,J,Radiological Society of North America Inc.,1,2017,37,7,-,-,DC,Affiliation correction,Data correction,Recall,Spi
Week-4,180123-012619,23-Jan-18,Journal,665913535,Iranian Rehabilitation Journal,J,University of Social Welfare and Rehabilitation Sciences,1,2012,10,15,-,-,DC,Author name correction,Data correction,Recall,Thomson Digital
Week-4,180122-014478,22-Jan-18,Managed Source,640913599,Embase Conference Abstracts,M,Embase Conference Abstracts,1,2017,77,4,-,-,DC,Title correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-004169,22-Jan-18,Proceeding,79926699,IOP Conference Series: Earth and Environmental Science,P,Web Portal IOP,1,2017,100,1,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180125-004316,25-Jan-18,Journal,76395699,IEEE Transactions on Instrumentation and Measurement,J,E-flow IEEE,1,2017,66,4,-,-,DC,Item type correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180125-004332,25-Jan-18,Journal,78746399,Journal of Instrumentation,J,Web Portal IOP,1,2016,11,9,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180122-004169,22-Jan-18,Proceeding,79926699,IOP Conference Series: Earth and Environmental Science,P,Web Portal IOP,1,2017,100,1,-,-,DC,Author name correction,Data correction,Recall,Innodata Isogen Inc
Week-4,180124-009426,24-Jan-18,Journal,76261699,Bulletin of Experimental Biology and Medicine,J,E-Flow Springer,1,2013,155,1,-,-,DC,Affiliation correction,Data correction,Recall,Spi
Week-4,180124-009426,24-Jan-18,Journal,76527499,Neuroscience and Behavioral Physiology,J,E-Flow Springer,1,2013,43,4,-,-,DC,Affiliation correction,Data correction,Recall,Spi
Week-4,180124-009426,24-Jan-18,Journal,77964999,Prevention Science,J,E-Flow Springer,1,2013,14,4,-,-,DC,Affiliation correction,Data correction,Recall,Spi
Week-4,180124-009426,24-Jan-18,Journal,76481499,Journal of Rehabilitation Research and Development,J,Rehabilitation Research and Development Service,1,2013,50,5,-,-,DC,Affiliation correction,Data correction,Recall,Spi
Week-4,180124-009426,24-Jan-18,Journal,77267899,World Journal of Gastroenterology,J,"Baishideng Publishing Group Co., Limited",1,2013,19,2,-,-,DC,Affiliation correction,Data correction,Recall,Innodata Isogen Inc
